RX_ESP_elapsed_us,PC_time_us,UTC_Date,UTC_Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Roll,Pitch,Yaw,Lat,Lng,Speed_kmph,Alt_meters,Satellites,HDOP,Heading,REC,FileName
631293488,1766652732936722,0,0,-0.0031,-0.0008,0.9996,-0.0282,0.0047,-0.0284,-34.1199,4.1356,39.3543,23.98,-0.22,0.17,8.09,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631297488,1766652732940722,0,0,-0.0032,-0.0006,0.9996,-0.0358,-0.003,-0.0208,-34.1199,4.1356,39.3543,23.98,-0.22,0.17,8.09,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631301234,1766652732944468,0,0,-0.0031,-0.0008,0.9996,-0.0358,-0.0182,-0.0131,-34.1199,4.1356,39.3543,23.98,-0.22,0.17,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631305235,1766652732948469,0,0,-0.0031,-0.0005,0.9995,-0.0205,-0.0335,-0.036,-34.1199,4.1356,39.3543,23.98,-0.22,0.18,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631345488,1766652732988722,0,0,-0.0023,-0.0003,0.999,-0.0053,-0.0411,-0.0055,-34.1199,4.1356,39.3543,23.98,-0.22,0.17,8.02,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631349487,1766652732992721,0,0,-0.0024,-0.0006,0.9991,-0.0053,-0.0335,-0.0055,-34.1199,4.1356,39.3543,23.99,-0.22,0.17,8.02,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631353488,1766652732996722,0,0,-0.0021,-0.0005,0.9996,-0.0053,-0.0411,-0.0208,-34.1199,4.1356,39.3543,23.99,-0.22,0.17,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631357488,1766652733000722,0,0,-0.0024,-0.0004,0.9995,0.0024,-0.0335,0.0021,-34.1199,4.1356,39.3543,23.99,-0.22,0.17,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631413488,1766652733056722,0,0,-0.0016,-0.0008,0.9989,-0.0053,-0.0182,-0.0208,-33.584,4.675,37.4473,23.99,-0.15,0.15,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631417488,1766652733060722,0,0,-0.0018,-0.0008,0.999,0.0176,-0.0487,-0.0131,-33.584,4.675,37.4473,23.99,-0.15,0.15,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631421488,1766652733064722,0,0,-0.0016,-0.0007,0.9996,0.0024,-0.0564,-0.0208,-33.584,4.675,37.4473,23.99,-0.15,0.15,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631425488,1766652733068722,0,0,-0.0018,-0.0006,0.9994,0.0024,-0.0335,0.0021,-33.584,4.675,37.4473,23.98,-0.14,0.15,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631477488,1766652733120722,0,0,-0.0027,0.0001,1.0003,0.0405,0.0123,0.0098,-33.584,4.675,37.4473,23.98,-0.09,0.15,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631481488,1766652733124722,0,0,-0.0029,0.0001,0.9998,0.0329,0.0047,0.0327,-33.584,4.675,37.4473,23.98,-0.09,0.15,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631485488,1766652733128722,0,0,-0.0028,-0.0003,1.0002,0.0253,0.0047,0.025,-33.584,4.675,37.4473,23.99,-0.09,0.15,8.02,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631489487,1766652733132721,0,0,-0.0026,-0.0002,1.0,0.0253,0.0047,0.0021,-33.584,4.675,37.4473,23.99,-0.09,0.15,8.02,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631533488,1766652733176722,0,0,-0.0027,-0.0,0.9997,0.0024,-0.003,0.025,-33.4053,4.8549,38.3141,23.99,-0.04,0.14,8.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631537235,1766652733180469,0,0,-0.0027,0.0001,0.9998,0.0253,-0.0106,0.0327,-33.4053,4.8549,38.3141,23.99,-0.04,0.14,8.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631541242,1766652733184476,0,0,-0.0027,0.0002,0.9996,0.0329,-0.0106,0.0479,-33.4053,4.8549,38.3141,23.99,-0.03,0.14,8.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631545234,1766652733188468,0,0,-0.0029,0.0002,0.9993,0.0329,-0.0106,0.0098,-33.4053,4.8549,38.3141,23.99,-0.03,0.14,8.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631597235,1766652733240469,0,0,-0.0029,0.0004,0.9998,0.0024,-0.0258,0.0174,-33.4053,4.8549,38.3141,23.99,0.01,0.14,8.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631601235,1766652733244469,0,0,-0.0032,0.0003,0.9994,-0.0205,-0.0258,0.025,-33.4053,4.8549,38.3141,24.0,0.01,0.15,8.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631605234,1766652733248468,0,0,-0.003,0.0001,1.0,-0.0205,-0.0335,0.0098,-33.4053,4.8549,38.3141,23.99,0.01,0.15,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631609488,1766652733252722,0,0,-0.0029,-0.0001,0.9994,-0.0129,-0.0258,0.0021,-33.4053,4.8549,38.3141,23.99,0.01,0.15,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631646487,1766652733289721,0,0,-0.003,0.0002,1.0001,0.0253,-0.0335,0.0021,-33.4053,4.8549,38.3141,24.0,0.02,0.15,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631650488,1766652733293722,0,0,-0.0031,0.0002,1.0001,0.0253,-0.0335,-0.0055,-33.4053,4.8549,38.3141,23.99,0.02,0.15,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631654488,1766652733297722,0,0,-0.0031,0.0003,1.0003,0.0253,-0.0411,0.0021,-33.4053,4.8549,38.3141,23.99,0.02,0.15,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631658488,1766652733301722,0,0,-0.0033,0.0003,1.0002,0.0329,-0.0182,0.025,-33.4053,4.8549,38.3141,23.99,0.02,0.15,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631714488,1766652733357722,0,0,-0.0025,0.0002,0.9989,0.0405,-0.0106,-0.0131,-33.4053,4.8549,38.3141,23.99,0.03,0.15,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631718488,1766652733361722,0,0,-0.0024,0.0001,0.9991,0.0253,-0.0106,-0.0055,-33.4053,4.8549,38.3141,23.99,0.03,0.15,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631722488,1766652733365722,0,0,-0.0028,0.0,0.9989,0.0253,-0.003,0.0021,-33.4053,4.8549,38.3141,23.99,0.03,0.15,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631726488,1766652733369722,0,0,-0.0031,-0.0,0.9992,0.0253,-0.003,0.0021,-33.4053,4.8549,38.3141,23.98,0.03,0.15,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631770488,1766652733413722,0,0,-0.0026,-0.0001,0.9996,0.0176,-0.003,0.0021,-33.2267,3.9558,39.1809,23.99,-0.03,0.17,8.05,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631774487,1766652733417721,0,0,-0.0028,-0.0003,1.0,0.0253,-0.003,0.0174,-33.2267,3.9558,39.1809,23.99,-0.04,0.17,8.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631778488,1766652733421722,0,0,-0.0026,-0.0,0.9995,0.0329,-0.003,0.025,-33.2267,3.9558,39.1809,23.99,-0.05,0.17,8.03,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631782488,1766652733425722,0,0,-0.0027,0.0002,0.9996,0.0329,-0.003,0.025,-33.2267,3.9558,39.1809,23.99,-0.05,0.17,8.03,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631834488,1766652733477722,0,0,-0.0026,0.0007,0.9993,0.0405,-0.0106,0.0021,-33.2267,3.9558,39.1809,23.99,-0.11,0.17,7.94,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631838488,1766652733481722,0,0,-0.003,0.0007,0.9998,0.0481,-0.0335,0.0021,-33.2267,3.9558,39.1809,23.99,-0.11,0.17,7.93,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631842241,1766652733485475,0,0,-0.0031,0.0002,0.9995,0.0329,-0.0335,0.0021,-33.2267,3.9558,39.1809,23.99,-0.12,0.17,7.93,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631846234,1766652733489468,0,0,-0.0029,0.0002,0.9996,0.01,-0.0335,0.0174,-33.2267,3.9558,39.1809,23.99,-0.12,0.17,7.92,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631890234,1766652733533468,0,0,-0.0021,0.0002,0.9998,0.01,-0.0335,0.0098,-34.4772,6.2933,38.3141,23.98,-0.02,0.15,7.98,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631894488,1766652733537722,0,0,-0.0023,0.0003,0.9998,0.0253,-0.0335,0.0021,-34.4772,6.2933,38.3141,23.99,0.0,0.15,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631898237,1766652733541471,0,0,-0.0022,-0.0,1.0,0.0329,-0.0335,-0.0055,-34.4772,6.2933,38.3141,23.98,0.02,0.15,8.01,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631906235,1766652733549469,0,0,-0.0023,0.0001,0.9996,0.0329,-0.0335,0.0174,-34.4772,6.2933,38.3141,23.98,0.05,0.14,8.04,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631954488,1766652733597722,0,0,-0.002,-0.0004,0.9993,-0.0053,-0.003,0.0174,-34.4772,6.2933,38.3141,24.0,0.18,0.11,8.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631958488,1766652733601722,0,0,-0.002,-0.0004,0.9993,0.0024,-0.003,0.0098,-34.4772,6.2933,38.3141,24.0,0.19,0.11,8.21,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631962488,1766652733605722,0,0,-0.002,-0.0006,0.9992,0.01,0.0047,0.0174,-34.4772,6.2933,38.3141,23.99,0.19,0.11,8.23,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631966488,1766652733609722,0,0,-0.0018,-0.0008,0.9993,0.0176,0.0047,0.0174,-34.4772,6.2933,38.3141,23.99,0.2,0.1,8.24,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632010488,1766652733653722,0,0,-0.0025,0.0002,1.0001,0.0024,-0.0106,0.0098,-34.2985,4.675,38.1407,23.98,0.18,0.1,8.29,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632014488,1766652733657722,0,0,-0.0024,0.0003,1.0,-0.0053,-0.003,0.0098,-34.2985,4.675,38.1407,23.98,0.17,0.1,8.29,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632018488,1766652733661722,0,0,-0.0024,-0.0,0.9998,-0.0053,-0.0106,0.0098,-34.2985,4.675,38.1407,23.98,0.16,0.1,8.28,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632022488,1766652733665722,0,0,-0.0021,-0.0001,0.9995,-0.0053,-0.0182,-0.0055,-34.2985,4.675,38.1407,23.99,0.16,0.1,8.28,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632074488,1766652733717722,0,0,-0.0029,-0.0,0.9997,-0.0053,-0.0335,-0.0436,-34.2985,4.675,38.1407,23.98,0.06,0.12,8.23,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632078488,1766652733721722,0,0,-0.0029,0.0,0.9998,0.0024,-0.0258,-0.0131,-34.2985,4.675,38.1407,23.98,0.06,0.13,8.23,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632082488,1766652733725722,0,0,-0.0031,-0.0001,0.9994,-0.0053,-0.0106,-0.0284,-34.2985,4.675,38.1407,23.98,0.05,0.13,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632086488,1766652733729722,0,0,-0.0028,0.0002,0.999,-0.0205,-0.003,-0.0284,-34.2985,4.675,38.1407,23.98,0.05,0.13,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632130488,1766652733773722,0,0,-0.0024,0.0002,0.9999,0.0176,-0.0182,-0.0055,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632134488,1766652733777722,0,0,-0.0026,0.0003,1.0001,0.0176,-0.0182,-0.0208,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632138488,1766652733781722,0,0,-0.0027,0.0005,0.9994,0.0176,-0.0106,-0.0055,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632142488,1766652733785722,0,0,-0.0025,0.0005,0.9994,0.0253,-0.0258,0.0098,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632194235,1766652733837469,0,0,-0.0032,-0.0004,0.9978,0.0176,-0.0106,-0.036,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.21,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632198488,1766652733841722,0,0,-0.0034,-0.0001,0.9982,0.01,-0.003,-0.0284,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.21,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632202488,1766652733845722,0,0,-0.0034,-0.0003,0.9982,-0.0053,-0.0182,-0.0131,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632206488,1766652733849722,0,0,-0.0034,-0.0003,0.998,-0.0129,-0.0106,-0.0055,-34.2985,5.0347,37.4473,23.98,0.02,0.14,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632250234,1766652733893468,0,0,-0.0032,0.0,0.9996,-0.0053,0.0047,-0.0131,-35.0131,4.675,39.1809,23.99,0.01,0.16,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632254488,1766652733897722,0,0,-0.0033,0.0002,1.0003,-0.0053,-0.0106,0.0021,-35.0131,4.675,39.1809,23.99,0.01,0.16,8.21,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632258488,1766652733901722,0,0,-0.0033,0.0002,1.0007,-0.0053,-0.003,0.0174,-35.0131,4.675,39.1809,23.99,0.01,0.16,8.21,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632262488,1766652733905722,0,0,-0.0034,0.0002,1.0007,0.01,-0.0182,0.0174,-35.0131,4.675,39.1809,23.99,0.0,0.16,8.21,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632314488,1766652733957722,0,0,-0.0032,0.0004,0.9995,0.0024,0.0047,-0.036,-35.0131,4.675,39.1809,23.99,-0.03,0.17,8.16,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632318488,1766652733961722,0,0,-0.0031,0.0007,0.999,0.0024,0.0123,-0.0436,-35.0131,4.675,39.1809,23.98,-0.03,0.17,8.16,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632322488,1766652733965722,0,0,-0.0031,0.0003,0.9993,-0.0129,0.0047,-0.036,-35.0131,4.675,39.1809,23.99,-0.03,0.17,8.16,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632326488,1766652733969722,0,0,-0.0031,0.0006,0.9993,-0.0129,-0.0106,-0.0284,-35.0131,4.675,39.1809,23.99,-0.03,0.17,8.15,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632371488,1766652734014722,0,0,-0.003,0.0005,0.9996,0.0253,0.0047,0.0021,-33.7626,4.8549,38.6608,23.99,-0.05,0.18,8.12,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632375488,1766652734018722,0,0,-0.0031,0.0002,0.9996,0.0253,-0.003,-0.0131,-33.7626,4.8549,38.6608,23.98,-0.04,0.18,8.12,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632379488,1766652734022722,0,0,-0.0031,0.0004,0.9996,0.0253,-0.003,-0.0436,-33.7626,4.8549,38.6608,23.99,-0.04,0.18,8.13,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632383488,1766652734026722,0,0,-0.003,0.0003,0.9998,0.0176,-0.003,-0.0513,-33.7626,4.8549,38.6608,23.99,-0.04,0.18,8.13,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632435488,1766652734078722,0,0,-0.0034,0.001,0.9993,-0.0358,-0.0106,0.0021,-33.7626,4.8549,38.6608,23.99,-0.01,0.17,8.13,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632439488,1766652734082722,0,0,-0.0034,0.0009,0.9993,-0.0434,-0.0182,0.0174,-33.7626,4.8549,38.6608,23.99,-0.0,0.17,8.13,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632443488,1766652734086722,0,0,-0.0034,0.0005,0.9989,-0.0282,-0.0182,0.025,-33.7626,4.8549,38.6608,23.99,-0.0,0.17,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632447488,1766652734090722,0,0,-0.0035,0.0002,0.9992,-0.0358,-0.0182,0.0479,-33.7626,4.8549,38.6608,23.99,-0.0,0.17,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632488488,1766652734131722,0,0,-0.0024,0.0001,0.9991,-0.0205,-0.0182,-0.0284,-33.7626,4.8549,38.6608,23.98,0.0,0.17,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632492488,1766652734135722,0,0,-0.0023,0.0004,0.999,-0.0129,-0.0258,-0.036,-33.7626,4.8549,38.6608,23.99,0.0,0.17,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632496488,1766652734139722,0,0,-0.002,0.0007,0.9999,-0.0129,-0.0258,-0.0513,-33.584,4.675,39.1809,23.99,0.01,0.17,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632500488,1766652734143722,0,0,-0.0023,0.0008,1.0,-0.0129,-0.0258,-0.036,-33.584,4.675,39.1809,23.98,0.0,0.17,8.14,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632552488,1766652734195722,0,0,-0.0031,0.0008,0.9998,0.0176,0.0047,-0.0055,-33.584,4.675,39.1809,23.99,-0.0,0.17,8.12,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632556488,1766652734199722,0,0,-0.0031,0.0005,0.9996,0.0176,-0.003,0.0174,-33.584,4.675,39.1809,23.99,-0.0,0.17,8.12,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632560488,1766652734203722,0,0,-0.0032,0.0007,0.9996,0.0176,-0.003,0.025,-33.584,4.675,39.1809,23.99,-0.0,0.17,8.12,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632564488,1766652734207722,0,0,-0.0029,0.0007,0.9996,0.01,-0.003,0.0327,-33.584,4.675,39.1809,23.99,-0.0,0.17,8.12,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632620488,1766652734263722,0,0,-0.0023,0.0006,0.9996,0.0024,-0.0258,0.0327,-33.584,4.675,39.1809,24.0,-0.0,0.16,8.11,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632624488,1766652734267722,0,0,-0.0023,0.0006,1.0002,0.0176,-0.0258,0.0174,-33.584,4.675,39.1809,24.0,-0.0,0.16,8.11,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632628488,1766652734271722,0,0,-0.002,0.0007,1.0003,0.0024,-0.0258,0.0098,-33.584,4.675,39.1809,24.0,-0.0,0.16,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632632488,1766652734275722,0,0,-0.0021,0.0003,1.0005,0.0024,-0.0411,0.0021,-33.584,4.675,39.1809,24.0,-0.0,0.16,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632672488,1766652734315722,0,0,-0.0025,-0.0001,0.9996,0.0176,-0.0258,0.025,-33.584,4.675,39.1809,24.0,-0.02,0.16,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632676488,1766652734319722,0,0,-0.0024,0.0002,0.9995,0.0176,-0.0258,0.025,-33.584,4.675,39.1809,24.0,-0.02,0.16,8.09,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632680488,1766652734323722,0,0,-0.0024,0.0002,0.9993,0.01,-0.0106,-0.0055,-33.584,4.675,39.1809,24.0,-0.02,0.16,8.09,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632684488,1766652734327722,0,0,-0.0025,0.0003,0.9993,0.01,-0.003,0.0021,-33.584,4.675,39.1809,24.0,-0.02,0.16,8.09,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632737488,1766652734380722,0,0,-0.0029,-0.0001,0.9992,-0.0129,0.0123,0.0174,-33.584,4.675,39.1809,23.98,-0.02,0.16,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632741488,1766652734384722,0,0,-0.0031,-0.0001,0.9993,-0.0205,0.0123,0.025,-33.584,4.675,39.1809,23.98,-0.02,0.16,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632745488,1766652734388722,0,0,-0.0032,-0.0002,1.0001,-0.0205,-0.003,0.0174,-34.8344,4.8549,39.0076,23.98,-0.02,0.16,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632749488,1766652734392722,0,0,-0.0033,-0.0001,0.9995,-0.0282,-0.003,0.0098,-34.8344,4.8549,39.0076,23.99,-0.02,0.16,8.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632793234,1766652734436468,0,0,-0.0023,-0.0004,0.9999,-0.0053,-0.0182,0.0403,-34.8344,4.8549,39.0076,24.0,-0.03,0.16,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632797241,1766652734440475,0,0,-0.0024,-0.0004,0.9996,0.01,-0.0258,0.025,-34.8344,4.8549,39.0076,24.0,-0.03,0.16,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632801234,1766652734444468,0,0,-0.0024,-0.0004,0.9995,0.01,-0.0335,-0.0055,-34.8344,4.8549,39.0076,24.0,-0.03,0.16,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632805488,1766652734448722,0,0,-0.0024,-0.0006,0.9993,0.0176,-0.0335,0.0098,-34.8344,4.8549,39.0076,24.0,-0.03,0.16,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632857492,1766652734500726,0,0,-0.0024,-0.0003,0.999,0.0253,-0.0258,-0.0055,-34.8344,4.8549,39.0076,23.99,-0.04,0.15,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632861238,1766652734504472,0,0,-0.0025,-0.0003,0.9992,0.0176,-0.0258,-0.0208,-34.8344,4.8549,39.0076,23.99,-0.04,0.15,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632865234,1766652734508468,0,0,-0.0025,-0.0005,0.9994,0.0024,-0.0564,-0.0284,-34.8344,4.8549,39.0076,23.99,-0.04,0.15,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632869234,1766652734512468,0,0,-0.0025,-0.0004,0.9997,0.0024,-0.0487,-0.0284,-34.8344,4.8549,39.0076,23.99,-0.04,0.15,8.07,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632914489,1766652734557723,0,0,-0.0021,-0.0006,1.0003,0.0176,-0.0411,0.0174,-34.4772,4.1356,37.6206,24.0,-0.11,0.16,7.99,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632918488,1766652734561722,0,0,-0.0021,-0.0005,1.0007,0.01,-0.0258,0.0098,-34.4772,4.1356,37.6206,24.0,-0.11,0.16,7.98,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632922488,1766652734565722,0,0,-0.0021,-0.0004,1.0006,0.0405,-0.0258,0.0021,-34.4772,4.1356,37.6206,24.0,-0.12,0.16,7.98,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632978488,1766652734621722,0,0,-0.0027,-0.0,0.999,0.0253,-0.0106,0.0021,-34.4772,4.1356,37.6206,23.98,-0.15,0.16,7.9,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632986488,1766652734629722,0,0,-0.0027,-0.0002,0.9981,0.0329,-0.0182,0.025,-34.4772,4.1356,37.6206,23.98,-0.16,0.17,7.89,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632990488,1766652734633722,0,0,-0.0027,-0.0001,0.9987,0.0176,-0.0182,0.025,-34.4772,4.1356,37.6206,23.98,-0.16,0.17,7.88,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
632994488,1766652734637722,0,0,-0.0029,-0.0003,0.9982,0.0176,-0.0182,0.0098,-34.4772,4.1356,37.6206,23.98,-0.16,0.17,7.88,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
633022488,1766652734665722,0,0,-0.0029,-0.0004,0.9991,0.0253,-0.0182,0.0174,-34.4772,4.1356,37.6206,23.98,-0.17,0.17,7.84,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
633026488,1766652734669722,0,0,-0.003,-0.0004,0.999,0.0024,-0.0335,0.0174,-34.4772,4.1356,37.6206,23.98,-0.17,0.17,7.84,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
633030488,1766652734673722,0,0,-0.0029,-0.0006,0.9989,0.01,-0.0182,0.0327,-34.4772,4.1356,37.6206,23.98,-0.18,0.17,7.83,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
633034488,1766652734677722,0,0,-0.0027,-0.0004,0.9986,0.01,-0.0335,0.0327,-34.4772,4.1356,37.6206,23.98,-0.18,0.17,7.83,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
